#Time To Switch#	#Num of Incorrect Switch#	#Target Mode#	#Current Mode#
34.64965	0	Walking	
34.76579	0	Walking	Walking
34.84884	0	Walking	
35.16349	0	Walking	Walking
36.68883	0	Walking	
37.31911	0	Walking	Walking
38.74477	0	Walking	
38.76117	0	Walking	Walking
38.97723	0	Walking	
39.09268	0	Walking	Walking
39.19213	0	Walking	
39.37501	0	Walking	Walking
39.55685	0	Walking	
39.67285	0	Walking	Walking
39.75592	0	Walking	
39.93818	0	Walking	Walking
40.03817	0	Walking	
40.18673	0	Walking	Walking
40.30325	0	Walking	
40.48577	0	Walking	Walking
40.53519	0	Walking	
40.75049	0	Walking	Walking
40.81683	0	Walking	
40.90014	0	Walking	Walking
40.99928	0	Walking	
41.11524	0	Walking	Walking
41.16531	0	Walking	
41.19818	0	Walking	Walking
41.23174	0	Walking	
41.3805	0	Walking	Walking
41.48003	0	Walking	
41.49736	0	Walking	Walking
41.59619	0	Walking	
41.67888	0	Walking	Walking
41.77847	0	Walking	
41.82847	0	Walking	Walking
41.99404	0	Walking	Walking
42.01049	0	Walking	Walking
42.02749	0	Walking	Walking
42.16026	0	Walking	
42.25919	0	Walking	Walking
42.27578	0	Walking	Walking
42.29298	0	Walking	Walking
42.30897	0	Walking	Walking
42.32555	0	Walking	Walking
42.34219	0	Walking	Walking
42.35906	0	Walking	Walking
42.4416	0	Walking	
0	0		
0.01655916	0		
0.03453871	0		
0.05092582	0		
0.1174043	0		
0.1335043	0		
0.1500508	0		
0.1666878	0		
0.1837497	0		
0.1998045	0		
0.2164152	0		
0.2329414	0		
0.2993241	1		
0.3165556	2		
0.3324331	3		
0.3490648	4		
0.4152767	5		
0.4320708	6		
0.4492134	7		
0.4651727	8		
0.4816141	9		
2.005394	0	Walking	Walking
2.121922	0	Walking	
2.486209	0	Walking	Walking
2.635572	0	Walking	
2.668628	0	Walking	Walking
2.78508	0	Walking	
2.900901	0	Walking	Walking
3.01658	0	Walking	
3.149632	0	Walking	Walking
3.414583	0	Walking	
3.497558	0	Walking	Walking
3.713453	0	Walking	
3.829473	0	Walking	Walking
3.878837	0	Walking	Walking
3.895537	0	Walking	Walking
3.912438	0	Walking	Walking
4.011403	0	Walking	
4.111431	0	Walking	Walking
4.293293	0	Walking	
4.442919	0	Walking	Walking
4.509443	0	Walking	Walking
4.59169	0	Walking	
4.774549	0	Walking	Walking
4.790684	0	Walking	Walking
4.807296	0	Walking	Walking
4.823839	0	Walking	
4.85692	0	Walking	Walking
4.923175	0	Walking	
5.072418	0	Walking	Walking
5.288082	0	Walking	
5.337709	0	Walking	Walking
5.437564	0	Walking	
5.486829	0	Walking	Walking
5.520242	0	Walking	
5.586429	0	Walking	Walking
5.619474	0	Walking	
5.735734	0	Walking	Walking
5.851651	0	Walking	Walking
5.868382	0	Walking	Walking
5.884793	0	Walking	Walking
5.90183	0	Walking	Walking
5.951132	0	Walking	
6.133465	0	Walking	Walking
6.315949	0	Walking	
6.349124	0	Walking	Walking
6.465103	0	Walking	
6.763622	0	Walking	Walking
8.240006	0	Walking	
8.421685	0	Walking	Walking
9.333457	0	Walking	
9.367218	0	Walking	Walking
9.814422	0	Walking	
9.880839	0	Walking	Walking
10.11294	0	Walking	
10.24566	0	Walking	Walking
10.51075	0	Walking	
10.54402	0	Walking	Walking
10.80918	0	Walking	
10.9086	0	Walking	Walking
11.00811	0	Walking	Walking
11.10769	0	Walking	
11.2403	0	Walking	Walking
11.32296	0	Walking	
11.35664	0	Walking	Walking
11.47254	0	Walking	
11.60484	0	Walking	Walking
11.78725	0	Walking	
11.80411	0	Walking	Walking
11.83698	0	Walking	
11.90379	0	Walking	Walking
14.29007	0	Walking	
14.32315	0	Walking	Walking
14.40646	0	Walking	
14.43942	0	Walking	Walking
14.57187	0	Walking	Walking
14.63863	0	Walking	
14.73794	0	Walking	Walking
14.82075	0	Walking	Walking
14.83713	0	Walking	Walking
14.96982	0	Walking	
15.00332	0	Walking	Walking
15.11926	0	Walking	Walking
15.13616	0	Walking	Walking
15.21847	0	Walking	
15.30139	0	Walking	Walking
15.48373	0	Walking	
15.63295	0	Walking	Walking
17.73827	0	Walking	
17.90372	0	Walking	Walking
18.10263	0	Walking	
18.16924	0	Walking	Walking
18.35135	0	Walking	
18.46741	0	Walking	Walking
18.9155	0	Walking	
18.94836	0	Walking	Walking
19.44607	0	Walking	Walking
19.51206	0	Walking	
19.54501	0	Walking	Walking
20.17557	0	Walking	
20.24183	0	Walking	Walking
20.3409	0	Walking	Walking
20.35734	0	Walking	Walking
20.37438	0	Walking	Walking
20.3905	0	Walking	Walking
20.40708	0	Walking	Walking
20.49004	0	Walking	
20.57337	0	Walking	Walking
20.80503	0	Walking	
20.90486	0	Walking	Walking
21.05381	0	Walking	Walking
21.07047	0	Walking	Walking
21.13659	0	Walking	
21.23635	0	Walking	Walking
21.35218	0	Walking	Walking
21.36892	0	Walking	Walking
21.38526	0	Walking	Walking
21.40175	0	Walking	Walking
21.45162	0	Walking	
21.71684	0	Walking	Walking
22.31384	0	Walking	
22.37998	0	Walking	Walking
22.67866	0	Walking	
22.82799	0	Walking	Walking
22.96068	0	Walking	Walking
22.97685	0	Walking	Walking
22.99347	0	Walking	Walking
23.09373	0	Walking	
23.1262	0	Walking	Walking
23.40801	0	Walking	
23.42491	0	Walking	Walking
23.70648	0	Walking	
23.75622	0	Walking	Walking
24.38596	0	Walking	
24.45264	0	Walking	Walking
24.85017	0	Walking	
24.89988	0	Walking	Walking
25.11551	0	Walking	
25.21538	0	Walking	Walking
25.36421	0	Walking	
25.52991	0	Walking	Walking
27.13859	0	Walking	Walking
27.25422	0	Walking	
27.33759	0	Walking	Walking
27.35365	0	Walking	Walking
27.58584	0	Walking	
27.70167	0	Walking	Walking
27.78469	0	Walking	Walking
27.80193	0	Walking	Walking
27.81791	0	Walking	Walking
27.83452	0	Walking	Walking
27.85103	0	Walking	Walking
27.86798	0	Walking	Walking
27.91729	0	Walking	
28.03327	0	Walking	Walking
28.11636	0	Walking	Walking
28.13339	0	Walking	Walking
28.24893	0	Walking	
28.33204	0	Walking	Walking
28.43119	0	Walking	Walking
28.44779	0	Walking	Walking
28.51402	0	Walking	
28.63025	0	Walking	Walking
0	0		
0.01703872	0		
0.0342067	0		
0.0504072	0		
0.0704392	0		
0.08388326	0		
0.100214	0		
0.1167688	0		
0.133385	0		
0.2494265	1		
0.2658874	2		
0.2830405	3		
0.3156939	4		
0.3324412	5		
0.3494594	6		
0.3656131	7		
0.382251	8		
0.3986645	9		
0.4155591	10		
2.039807	1	Segway	
2.055882	2	Segway	
2.072253	3	Segway	
2.088917	3	Segway	Segway
5.057015	3	Segway	Segway
5.073296	3	Segway	Segway
5.090314	3	Segway	Segway
5.106529	3	Segway	Segway
5.123054	3	Segway	Segway
5.139716	3	Segway	Segway
11.37344	3	Segway	
11.73823	4	Segway	
11.75442	4	Segway	Segway
15.6337	4	Segway	
15.96522	5	Segway	
15.98207	5	Segway	Segway
21.50257	5	Segway	
21.73458	6	Segway	
21.75102	7	Segway	
21.7677	8	Segway	
21.7846	8	Segway	Segway
31.86452	8	Segway	Segway
31.88114	8	Segway	Segway
31.89767	8	Segway	Segway
31.91461	8	Segway	Segway
31.9309	8	Segway	Segway
31.94735	8	Segway	Segway
31.96437	8	Segway	Segway
31.98089	8	Segway	Segway
44.61276	8	Segway	Segway
44.62989	8	Segway	Segway
44.6459	8	Segway	Segway
44.66251	8	Segway	Segway
44.67897	8	Segway	Segway
44.69604	8	Segway	Segway
44.71227	8	Segway	Segway
44.72879	8	Segway	Segway
44.74533	8	Segway	Segway
44.76232	8	Segway	Segway
44.77857	8	Segway	Segway
44.79504	8	Segway	Segway
44.81165	8	Segway	Segway
44.82867	8	Segway	Segway
44.84481	8	Segway	Segway
44.86138	8	Segway	Segway
44.87792	8	Segway	Segway
44.89498	8	Segway	Segway
44.91113	8	Segway	Segway
44.92777	8	Segway	Segway
44.94445	8	Segway	Segway
44.96115	8	Segway	Segway
44.97752	8	Segway	Segway
44.99422	8	Segway	Segway
45.01046	8	Segway	Segway
45.02764	8	Segway	Segway
45.04373	8	Segway	Segway
45.06041	8	Segway	Segway
45.07707	8	Segway	Segway
45.09413	8	Segway	Segway
45.11005	8	Segway	Segway
45.12656	8	Segway	Segway
45.14315	8	Segway	Segway
45.16015	8	Segway	Segway
45.1763	8	Segway	Segway
45.19288	8	Segway	Segway
45.20951	8	Segway	Segway
45.22647	8	Segway	Segway
45.24292	8	Segway	Segway
45.25952	8	Segway	Segway
45.27585	8	Segway	Segway
45.29269	8	Segway	Segway
45.30911	8	Segway	Segway
45.32543	8	Segway	Segway
45.34219	8	Segway	Segway
45.35907	8	Segway	Segway
45.37527	8	Segway	Segway
45.3921	8	Segway	Segway
45.47482	8	Segway	Segway
45.49212	8	Segway	Segway
45.50798	8	Segway	Segway
45.52463	8	Segway	Segway
45.5411	8	Segway	Segway
45.55849	8	Segway	Segway
45.57436	8	Segway	
45.90582	9	Segway	
45.92247	10	Segway	
45.93906	11	Segway	
45.9561	12	Segway	
45.97216	13	Segway	
45.98882	14	Segway	
46.00522	15	Segway	
46.0224	16	Segway	
46.03847	17	Segway	
46.05515	18	Segway	
46.07175	19	Segway	
46.0887	20	Segway	
46.10477	21	Segway	
46.1214	22	Segway	
46.13805	23	Segway	
46.15511	24	Segway	
46.1711	25	Segway	
46.18769	26	Segway	
46.20432	27	Segway	
46.22132	28	Segway	
46.23782	29	Segway	
46.25418	30	Segway	
46.27059	31	Segway	
46.28754	32	Segway	
46.30371	33	Segway	
46.32037	34	Segway	
46.33684	35	Segway	
46.35368	36	Segway	
46.37005	37	Segway	
46.38657	38	Segway	
46.40314	39	Segway	
46.4203	40	Segway	
46.43641	41	Segway	
46.4532	42	Segway	
46.46952	43	Segway	
46.48656	44	Segway	
46.50268	45	Segway	
46.51934	46	Segway	
46.53583	47	Segway	
46.55288	48	Segway	
46.56895	49	Segway	
46.58559	50	Segway	
46.602	51	Segway	
46.61901	52	Segway	
46.6353	53	Segway	
46.65184	54	Segway	
46.66828	55	Segway	
46.68539	56	Segway	
46.70157	57	Segway	
46.71809	58	Segway	
46.73473	59	Segway	
46.75165	60	Segway	
46.76805	61	Segway	
46.78454	62	Segway	
46.80101	63	Segway	
46.81807	64	Segway	
46.83419	65	Segway	
46.8508	66	Segway	
46.86795	67	Segway	
46.88417	68	Segway	
46.90062	69	Segway	
46.91707	70	Segway	
46.93378	71	Segway	
46.95068	72	Segway	
46.96684	73	Segway	
46.9836	74	Segway	
47.0001	75	Segway	
47.01747	76	Segway	
47.03332	77	Segway	
47.04976	78	Segway	
47.06636	79	Segway	
47.08309	80	Segway	
47.0998	81	Segway	
47.11604	82	Segway	
47.13256	83	Segway	
47.14923	84	Segway	
47.16617	85	Segway	
47.18241	86	Segway	
47.19901	87	Segway	
47.21553	88	Segway	
47.23256	89	Segway	
47.24883	90	Segway	
47.26521	91	Segway	
47.28174	92	Segway	
47.29877	93	Segway	
47.31512	94	Segway	
47.33152	95	Segway	
47.34809	96	Segway	
47.36485	97	Segway	
47.38139	98	Segway	
47.39788	99	Segway	
47.4144	100	Segway	
47.43159	101	Segway	
47.44761	102	Segway	
47.46425	103	Segway	
47.48088	104	Segway	
47.49789	105	Segway	
47.514	106	Segway	
47.53064	107	Segway	
47.54714	108	Segway	
47.56416	109	Segway	
47.76292	110	Segway	
47.91187	111	Segway	
47.92848	112	Segway	
47.94489	113	Segway	
47.96207	114	Segway	
47.97828	115	Segway	
47.99477	116	Segway	
48.01126	117	Segway	
48.02826	118	Segway	
48.04441	119	Segway	
48.06121	120	Segway	
48.07758	121	Segway	
48.0947	122	Segway	
48.11089	123	Segway	
48.12738	124	Segway	
48.14383	125	Segway	
48.16085	126	Segway	
48.17709	127	Segway	
48.19362	128	Segway	
48.21031	129	Segway	
48.22702	130	Segway	
48.24339	131	Segway	
48.25988	132	Segway	
48.27652	133	Segway	
48.2937	134	Segway	
48.30973	135	Segway	
48.32632	136	Segway	
48.3428	137	Segway	
48.35986	138	Segway	
48.37607	139	Segway	
48.39253	140	Segway	
48.40918	141	Segway	
48.42619	142	Segway	
48.44233	143	Segway	
48.45892	144	Segway	
48.4755	145	Segway	
48.49255	146	Segway	
48.50869	147	Segway	
48.52523	148	Segway	
48.54192	149	Segway	
48.55901	150	Segway	
48.57502	151	Segway	
48.59156	152	Segway	
48.60814	153	Segway	
48.62515	154	Segway	
48.64131	155	Segway	
48.65774	156	Segway	
48.67444	157	Segway	
48.69254	158	Segway	
48.70755	159	Segway	
48.72406	160	Segway	
48.74075	161	Segway	
48.75768	162	Segway	
48.7739	163	Segway	
48.79052	164	Segway	
48.80721	165	Segway	
48.82425	166	Segway	
48.8408	167	Segway	
48.85681	168	Segway	
48.87347	169	Segway	
48.89033	170	Segway	
48.90657	171	Segway	
48.92307	172	Segway	
48.93984	173	Segway	
48.95655	174	Segway	
48.97301	175	Segway	
48.98955	176	Segway	
49.00596	177	Segway	
49.02294	178	Segway	
49.03912	179	Segway	
49.30455	179	Segway	Segway
0	0		
0.01644911	0		
0.03352224	0		
0.04962664	0		
0.06622052	0		
0.08277627	0		
0.09976973	0		
0.1161764	0		
0.1325139	0		
0.1493465	0		
0.1662128	0		
0.1822834	0		
0.1988665	0		
0.2153856	0		
0.2324132	0		
0.2485635	0		
0.2652346	0		
0.2817252	0		
0.2987615	0		
0.3149142	0		
0.3315543	0		
0.3480443	0		
0.3651857	0		
0.3813775	0		
0.3978337	0		
0.4144304	0		
0.431387	0		
0.4477846	0		
0.4642322	0		
0.4808524	0		
0.4977244	0		
0.5138662	0		
0.5304524	0		
0.547093	0		
0.5639092	0		
0.580195	0		
0.5967752	0		
0.6133278	0		
0.6304567	0		
0.6465214	0		
0.6630388	0		
1.011286	1		
1.028192	2		
1.044541	3		
1.061004	4		
1.077546	5		
1.094516	6		
1.193589	1	Segway	
1.210642	2	Segway	
1.226935	3	Segway	
1.243424	4	Segway	
1.260105	5	Segway	
1.277052	6	Segway	
1.293167	7	Segway	
1.309773	8	Segway	
1.326372	9	Segway	
1.343571	10	Segway	
1.359464	11	Segway	
1.376011	12	Segway	
1.392541	13	Segway	
1.409487	14	Segway	
1.425698	15	Segway	
1.44234	16	Segway	
1.458874	17	Segway	
1.475748	18	Segway	
1.492303	19	Segway	
1.5087	20	Segway	
1.525141	21	Segway	
1.54217	22	Segway	
1.558347	23	Segway	
1.574913	23	Segway	Segway
0	0		
0.01579875	0		
0.03731593	0		
0.04893071	0		
0.06552397	0		
0.08244707	0		
0.09868198	0		
0.1153692	0		
0.1318028	0		
0.1487231	0		
0.1650008	0		
0.1814908	0		
0.1981014	0		
0.2149746	0		
0.2312467	0		
0.2482898	0		
0.2644047	0		
0.2814884	0		
0.2976938	0		
0.314262	0		
0.3307114	0		
0.3476605	0		
0.3639466	0		
0.3805513	0		
0.3970878	0		
0.4142149	0		
0.4302762	0		
0.4467408	0		
0.4633592	0		
3.314838	1		
3.331919	2		
3.34811	3		
3.364591	4		
1.425848	1	Surfing	
1.44254	2	Surfing	
1.459024	3	Surfing	
1.476103	4	Surfing	
1.49215	5	Surfing	
1.509263	6	Surfing	
1.525337	7	Surfing	
1.542585	8	Surfing	
1.558565	9	Surfing	
1.57511	10	Surfing	
1.591552	11	Surfing	
1.608861	12	Surfing	
1.624803	13	Surfing	
1.64148	14	Surfing	
1.658562	15	Surfing	
1.675151	16	Surfing	
1.691755	17	Surfing	
1.707704	18	Surfing	
1.725055	19	Surfing	
1.741232	20	Surfing	
1.757384	21	Surfing	
1.773966	22	Surfing	
1.790713	23	Surfing	
1.807537	24	Surfing	
1.823722	25	Surfing	
1.840647	26	Surfing	
1.856983	27	Surfing	
1.874228	28	Surfing	
1.890107	29	Surfing	
1.906797	30	Surfing	
1.923234	31	Surfing	
1.939822	32	Surfing	
1.956719	33	Surfing	
1.972855	34	Surfing	
1.990142	35	Surfing	
2.006087	36	Surfing	
2.023035	37	Surfing	
2.039347	38	Surfing	
2.056314	39	Surfing	
2.072396	40	Surfing	
2.089693	41	Surfing	
2.105515	42	Surfing	
2.122269	43	Surfing	
2.138751	44	Surfing	
2.155604	45	Surfing	
2.171867	46	Surfing	
2.188514	47	Surfing	
2.205092	48	Surfing	
2.222107	49	Surfing	
2.238674	50	Surfing	
2.254888	50	Surfing	Surfing
2.818618	50	Surfing	Surfing
2.835598	50	Surfing	Surfing
2.851735	50	Surfing	Surfing
2.868237	50	Surfing	Surfing
2.884888	50	Surfing	Surfing
2.90195	50	Surfing	Surfing
2.918521	50	Surfing	Surfing
2.934807	50	Surfing	Surfing
5.305603	50	Surfing	
5.438088	51	Surfing	
5.455112	52	Surfing	
5.471262	53	Surfing	
5.48794	54	Surfing	
5.504922	55	Surfing	
5.521512	56	Surfing	
5.537682	57	Surfing	
5.554236	58	Surfing	
5.570824	59	Surfing	
5.587705	60	Surfing	
5.603883	61	Surfing	
5.9189	62	Surfing	
5.935988	63	Surfing	
5.951982	64	Surfing	
5.968599	65	Surfing	
5.985198	66	Surfing	
6.002347	67	Surfing	
6.018814	68	Surfing	
6.034896	69	Surfing	
6.051719	70	Surfing	
6.068624	71	Surfing	
6.08463	72	Surfing	
6.101354	73	Surfing	
6.117825	74	Surfing	
6.134915	75	Surfing	
6.151131	76	Surfing	
6.16762	77	Surfing	
6.184149	78	Surfing	
6.201724	79	Surfing	
6.217351	80	Surfing	
6.23374	81	Surfing	
6.250616	82	Surfing	
6.266956	83	Surfing	
6.283869	84	Surfing	
6.300045	85	Surfing	
6.316856	86	Surfing	
6.333249	86	Surfing	Surfing
6.946933	86	Surfing	Surfing
6.963347	86	Surfing	Surfing
6.980433	86	Surfing	Surfing
6.996565	86	Surfing	Surfing
7.012886	86	Surfing	Surfing
7.029835	86	Surfing	Surfing
7.046335	86	Surfing	Surfing
7.062696	86	Surfing	Surfing
7.079191	86	Surfing	Surfing
7.095953	86	Surfing	Surfing
7.113134	86	Surfing	Surfing
7.129118	86	Surfing	Surfing
7.145597	86	Surfing	Surfing
7.162279	86	Surfing	Surfing
7.17874	86	Surfing	Surfing
7.195651	86	Surfing	Surfing
7.211915	86	Surfing	Surfing
7.278497	86	Surfing	Surfing
7.295319	86	Surfing	Surfing
7.311547	86	Surfing	Surfing
7.328849	86	Surfing	Surfing
7.344475	86	Surfing	Surfing
7.361069	86	Surfing	
7.692545	87	Surfing	
7.709417	88	Surfing	
7.72587	89	Surfing	
7.742789	90	Surfing	
7.759009	91	Surfing	
7.77613	92	Surfing	
7.792119	93	Surfing	
7.809069	94	Surfing	
7.825336	95	Surfing	
7.841906	96	Surfing	
7.858374	97	Surfing	
7.875452	98	Surfing	
7.891533	99	Surfing	
7.908078	100	Surfing	
7.924714	101	Surfing	
7.941684	102	Surfing	
7.957998	103	Surfing	
7.974947	104	Surfing	
7.991143	105	Surfing	
8.008198	106	Surfing	
8.024312	107	Surfing	
8.040945	108	Surfing	
8.05746	109	Surfing	
8.074389	110	Surfing	
8.09072	111	Surfing	
8.107184	112	Surfing	
8.123839	113	Surfing	
8.140655	113	Surfing	Surfing
8.355952	113	Surfing	Surfing
8.37236	113	Surfing	Surfing
8.389102	113	Surfing	Surfing
8.406095	113	Surfing	Surfing
8.422488	113	Surfing	Surfing
8.438839	113	Surfing	Surfing
8.455337	113	Surfing	
8.687364	114	Surfing	
8.704002	114	Surfing	Surfing
9.234427	114	Surfing	Surfing
9.251098	114	Surfing	Surfing
9.268009	114	Surfing	
9.86433	115	Surfing	
9.881488	116	Surfing	
9.897544	117	Surfing	
9.914136	118	Surfing	
9.947762	119	Surfing	
9.963964	120	Surfing	
9.980808	121	Surfing	
9.997005	122	Surfing	
10.01393	123	Surfing	
10.0302	124	Surfing	
10.04677	125	Surfing	
10.06384	126	Surfing	
10.08029	127	Surfing	
10.09642	128	Surfing	
10.11298	129	Surfing	
10.12967	130	Surfing	
10.14656	131	Surfing	
10.16288	132	Surfing	
10.17988	133	Surfing	
10.19588	134	Surfing	
10.21278	135	Surfing	
10.22916	136	Surfing	
10.24554	137	Surfing	
10.26224	138	Surfing	
10.27931	139	Surfing	
10.29597	140	Surfing	
10.31186	141	Surfing	
10.32859	142	Surfing	
10.34563	143	Surfing	
10.36175	144	Surfing	
10.37854	145	Surfing	
10.39494	146	Surfing	
10.41193	147	Surfing	
10.4283	148	Surfing	
10.44467	149	Surfing	
10.46126	150	Surfing	
10.47808	150	Surfing	Surfing
10.49443	150	Surfing	Surfing
10.51104	150	Surfing	Surfing
10.528	150	Surfing	Surfing
10.54437	150	Surfing	Surfing
10.56088	150	Surfing	Surfing
10.57737	150	Surfing	Surfing
10.59405	150	Surfing	Surfing
10.61085	150	Surfing	Surfing
10.62706	150	Surfing	Surfing
10.6436	150	Surfing	Surfing
10.66023	150	Surfing	Surfing
10.67726	150	Surfing	Surfing
10.9254	150	Surfing	Surfing
10.94207	150	Surfing	Surfing
10.9595	150	Surfing	Surfing
10.97516	150	Surfing	
11.19085	151	Surfing	
11.20726	152	Surfing	
11.22385	153	Surfing	
11.24056	154	Surfing	
11.25737	155	Surfing	
11.27345	156	Surfing	
11.29022	157	Surfing	
11.30668	158	Surfing	
11.32378	158	Surfing	Surfing
11.9206	158	Surfing	Surfing
11.93667	158	Surfing	Surfing
11.95328	158	Surfing	Surfing
11.96992	158	Surfing	Surfing
11.98696	158	Surfing	Surfing
12.00311	158	Surfing	Surfing
12.01968	158	Surfing	Surfing
12.03627	158	Surfing	Surfing
12.05316	158	Surfing	Surfing
12.06997	158	Surfing	Surfing
12.08602	158	Surfing	Surfing
12.10249	158	Surfing	Surfing
12.11948	158	Surfing	Surfing
12.13589	158	Surfing	Surfing
12.15217	158	Surfing	Surfing
12.33454	158	Surfing	Surfing
12.35116	158	Surfing	Surfing
12.36758	158	Surfing	Surfing
12.3851	158	Surfing	Surfing
12.40092	158	Surfing	
12.58334	159	Surfing	
12.60038	160	Surfing	
12.61653	161	Surfing	
12.63283	162	Surfing	
12.64948	163	Surfing	
12.66673	164	Surfing	
12.68289	165	Surfing	
12.69937	166	Surfing	
12.7159	167	Surfing	
12.7329	168	Surfing	
12.74914	169	Surfing	
12.76562	170	Surfing	
12.7822	171	Surfing	
12.79912	172	Surfing	
12.81544	173	Surfing	
12.83226	174	Surfing	
12.84852	175	Surfing	
12.86561	176	Surfing	
12.88165	177	Surfing	
12.89814	178	Surfing	
12.91475	179	Surfing	
12.9318	180	Surfing	
12.94791	181	Surfing	
12.96455	182	Surfing	
12.98118	183	Surfing	
12.99806	184	Surfing	
13.01429	185	Surfing	
13.03099	186	Surfing	
13.04735	187	Surfing	
13.06434	188	Surfing	
13.08068	189	Surfing	
13.09715	189	Surfing	Surfing
13.42885	189	Surfing	Surfing
13.44545	189	Surfing	Surfing
13.46245	189	Surfing	Surfing
13.47852	189	Surfing	
13.69389	190	Surfing	
13.71057	191	Surfing	
13.72762	192	Surfing	
13.74372	193	Surfing	
13.76035	194	Surfing	
13.77698	195	Surfing	
13.7938	196	Surfing	
13.80997	197	Surfing	
13.8267	198	Surfing	
13.84317	199	Surfing	
13.86042	200	Surfing	
13.87642	201	Surfing	
13.89284	202	Surfing	
13.90954	203	Surfing	
13.92668	204	Surfing	
13.94263	205	Surfing	
13.95929	206	Surfing	
13.97629	207	Surfing	
13.99296	208	Surfing	
14.00906	209	Surfing	
14.02571	210	Surfing	
14.04218	211	Surfing	
14.05912	212	Surfing	
14.07548	212	Surfing	Surfing
14.40739	212	Surfing	Surfing
14.42354	212	Surfing	Surfing
14.44013	212	Surfing	Surfing
14.45667	212	Surfing	Surfing
14.47364	212	Surfing	Surfing
14.48991	212	Surfing	Surfing
14.50652	212	Surfing	Surfing
14.52297	212	Surfing	Surfing
14.54023	212	Surfing	Surfing
14.55606	212	Surfing	Surfing
14.57267	212	Surfing	Surfing
14.58948	212	Surfing	Surfing
14.60626	212	Surfing	Surfing
14.62246	212	Surfing	Surfing
14.63899	212	Surfing	Surfing
14.65608	212	Surfing	Surfing
14.67245	212	Surfing	Surfing
14.68881	212	Surfing	Surfing
14.70534	212	Surfing	Surfing
14.72199	212	Surfing	Surfing
14.73909	212	Surfing	Surfing
14.75506	212	Surfing	Surfing
14.77149	212	Surfing	Surfing
14.78849	212	Surfing	Surfing
14.80515	212	Surfing	Surfing
14.82132	212	Surfing	Surfing
14.83791	212	Surfing	Surfing
14.85441	212	Surfing	Surfing
14.87151	212	Surfing	Surfing
14.88762	212	Surfing	Surfing
14.90419	212	Surfing	Surfing
14.92079	212	Surfing	Surfing
14.9384	212	Surfing	Surfing
14.95388	212	Surfing	Surfing
14.97056	212	Surfing	Surfing
